titulo,descripcion,tipo,carrera,anio,ramo,tags,archivoUrl,rutaCarpeta
2024 - Seba Ruiz (1),,docx,,,,,https://docs.google.com/document/d/1qAGl-Kf86XeRQdU9owIhTN_bZK9tZwbE/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/ADMINISTRATIVO/RIVERA/1) ADMINISTRATIVO I
Resumen Administrativo ll,,docx,,,,,https://docs.google.com/document/d/1Ll7cXeo44zC85O6ykap7faf9yOozLMzr/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/ADMINISTRATIVO/RIVERA/2) ADMINISTRATIVO II
Examen Derecho Administrativo II,,pdf,,,,,https://drive.google.com/file/d/1QGgg1Mo3jnY6udxhpInycydUvyneX4zP/view?usp=drivesdk,General/ADMINISTRATIVO/RIVERA/2) ADMINISTRATIVO II
Derecho Administrativo II – 2024,,pdf,,,,,https://drive.google.com/file/d/1QZHvzVLTEWcEiQEjV1NSGUR9eGk1WB_q/view?usp=drivesdk,General/ADMINISTRATIVO/RIVERA/2) ADMINISTRATIVO II
2024 - Derecho Administrativo II,,docx,,,,,https://docs.google.com/document/d/1xo5FSSzaSqpu18GXCk6OnlTxAvDGls7R/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/ADMINISTRATIVO/RIVERA/2) ADMINISTRATIVO II
Apuntes Derecho Administrativo II Daniela Rivera._ Lucas Cerna docx,,docx,,,,,https://docs.google.com/document/d/1yX5lOOSlT185PQ_YiBoBuuPCfZDvr-jB/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/ADMINISTRATIVO/RIVERA/2) ADMINISTRATIVO II
Administrativo I Vergara_ Arturo Saffie (2019),,pdf,,,,,https://drive.google.com/file/d/1H08bo1vEBLXXi0ps9ssR1AuNBxC66Gp_/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/1) ADMINISTRATIVO I_ Vergara
Apuntes Derecho Administrativo I 2.0,,pdf,,,,,https://drive.google.com/file/d/1rScBm9tSH8tSWupaaM-POyrL2z1PDd33/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/1) ADMINISTRATIVO I_ Vergara
Apuntes Pregrado Derecho Administrativo I _AVB_ - parte introductoria _Cap. 1-5_.pd( 2015),,pdf,,,,,https://drive.google.com/file/d/1rz2dpgKtsNI2uQsc3SCbV8N67gEkancX/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/1) ADMINISTRATIVO I_ Vergara
2022 APUNTES ADMIN. II._ Álvaro Godines pdf,,pdf,,,,,https://drive.google.com/file/d/1cuF7_x-1S310a-IrOU60VA1_tq-pqfgA/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/2) ADMINISTRATIVO II_ Vergara
Oficiales Vergara ,,pdf,,,,,https://drive.google.com/file/d/1i1lUbPbuNz2tCtPP8DsmWDeaoNLZoAV_/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/2) ADMINISTRATIVO II_ Vergara
2019  Administrativo II_ Arturo Saffie pdf,,pdf,,,,,https://drive.google.com/file/d/1qPo8Bvn-JfmDTxAQvDVT05CbT2URZdHG/view?usp=drivesdk,General/ADMINISTRATIVO/VERGARA/2) ADMINISTRATIVO II_ Vergara
2021 TEORIA_GENERAL_DEL_ACTO_JURIDICO_ Claudio Sandoval ,,pdf,,,,,https://drive.google.com/file/d/1AOUoi3FYsbYSOu4HVTLldIzIAGEMmEUx/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/1) ACTO JURÍDCO - TEORÍA DE LA LEY
._Resumen Civil I,,pdf,,,,,https://drive.google.com/file/d/1JsMOBSi6V_jEit42mHKeusTSdGt85RRf/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/1) ACTO JURÍDCO - TEORÍA DE LA LEY
Resumen Civil I,,pdf,,,,,https://drive.google.com/file/d/1d5A9vZesLHRfc08_6_-XqvBbojvx8I22/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/1) ACTO JURÍDCO - TEORÍA DE LA LEY
._2021 TEORIA_GENERAL_DEL_ACTO_JURIDICO_ Claudio Sandoval ,,pdf,,,,,https://drive.google.com/file/d/1wo_mqbSWJlTEOzbiV7HJb1bn4WKlcIRS/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/1) ACTO JURÍDCO - TEORÍA DE LA LEY
2021 Examen Personas y Bienes_Claudio Sandoval,,pdf,,,,,https://drive.google.com/file/d/13-MhVDP3GQ2PcmGx13qmp59cbrCoO-oV/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/2) PERSONAS Y BIENES
Resumen Personas y Bienes PDF,,pdf,,,,,https://drive.google.com/file/d/1LktfhdMyqXK4GCQ_HjC7nygZMTJWorq3/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/2) PERSONAS Y BIENES
._Resumen Personas y Bienes PDF,,pdf,,,,,https://drive.google.com/file/d/1ac89N6VcBqR4b0gMVpHULldbgwYTOOtt/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/2) PERSONAS Y BIENES
._2021 Examen Personas y Bienes_Claudio Sandoval,,pdf,,,,,https://drive.google.com/file/d/1ax-GzpBmyUP1U2FeIEBzRW_NWzTTUV-u/view?usp=drivesdk,General/CIVIL/AMUNÁTEGUI/2) PERSONAS Y BIENES
2024 - Civil Vial (Tere Chadwick),,pdf,,,,,https://drive.google.com/file/d/173yEgJ0lmQMmOccz96k8j3NYTHk02jwR/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/FUENTES I
2024 - Capítulo 6 - Fuentes de las Obligaciones (Apunte Oficial Awad),,pdf,,,,,https://drive.google.com/file/d/1iFCZI0UUqT4oXDhzVFcf5yYCzo9zFSZc/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/FUENTES I
2024 - AWAD SOLEMNE (S.Diaz),,pdf,,,,,https://drive.google.com/file/d/1iuGenwcObo9oGslwCGvY8or6gXwpYrTS/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/FUENTES I
2024 - Apuntes Fuentes de Las Obligaciones I (Vial) - Matías Ramírez G,,docx,,,,,https://docs.google.com/document/d/1qIT987YfGgenereuMjpj3CO0w30IvGvB/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/AWAD-VIAL/FUENTES I
Civil Awad tere chadwick,,url,,,,,https://drive.google.com/file/d/1FMI7YDoZ1uV8RMam7fSh_uXXmPuyY2T4/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/CIVIL II
Civil Vial tere chadwick,,url,,,,,https://drive.google.com/file/d/1aU3l2M3WDpH-4lET1DPwUiGuoZ3yJcwt/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/CIVIL II
Juan Verdugo,,pdf,,,,,https://drive.google.com/file/d/1ac3ulhMiOBkLb2d1lSjFSfHC9n0GOnKz/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/CIVIL II
Pia Castro,,url,,,,,https://drive.google.com/file/d/11qDq-HFJjsmkVHzK6N4W-eRxc4ytvfeD/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/CIVIL 1
2024 - AWAD Tere Chadwick,,pdf,,,,,https://drive.google.com/file/d/15zqDxJVSXJgTEnQFdmocRL_sPGcJBB9F/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/OBLIGACIONES
2024 - VIAL Tere Chadwick,,pdf,,,,,https://drive.google.com/file/d/1CPUuRZaAD4bJPhcQYiThxBkSCWYHFuPM/view?usp=drivesdk,General/CIVIL/AWAD-VIAL/OBLIGACIONES
._Fuentes II ALCALDE,,docx,,,,,https://docs.google.com/document/d/1-Lg5ofw0Ft4tKjPFRYImnQYc5GlI-Rpr/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Teoría de la ley,,docx,,,,,https://docs.google.com/document/d/15chK1rb-iWXFTVJWrrK3Xurqo0CGmqnj/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._familia Boetsch ULTIMA VERSION,,pdf,,,,,https://drive.google.com/file/d/19Bq0vJSL4BYA7AjcJZkj3w6_T4k6VybJ/view?usp=drivesdk,General/CIVIL/ALCALDE
._Obligaciones - Enrique Alcalde,,docx,,,,,https://docs.google.com/document/d/1BLA1ZrotYsCbijCh3cxE4hY8FcTTuyup/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._OBLIGACIONES ,,docx,,,,,https://docs.google.com/document/d/1Dam7iyarXQAo4KBM50wbI-nqcq78RJx2/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Fuentes II VILLASECA,,docx,,,,,https://docs.google.com/document/d/1FXNKASgt_gssjivsb-Sw-TqXDRDZZu1M/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
FUENTES DE LAS OBLIGACIONES,,docx,,,,,https://docs.google.com/document/d/1JFxFxBUV_WMAwMYq1MEGhgUIT2jynWRl/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Fuentes II ALCALDE,,docx,,,,,https://docs.google.com/document/d/1JLIn3zGe3bn9ZPlo5YYkADA32zfyV8mw/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Fuentes de las Obligaciones I - Enrique Alcalde,,pdf,,,,,https://drive.google.com/file/d/1Ka5tG8J2jID8YeYJ1PIDUQ_GAeIotRii/view?usp=drivesdk,General/CIVIL/ALCALDE
Oblig(E)_RV,,docx,,,,,https://docs.google.com/document/d/1KsnsKOs9ct0u9JxObaX_3L2JXhuQPM_b/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._FAMILIA (ALCALDE),,docx,,,,,https://docs.google.com/document/d/1Ob-kUvH3JCnU2LH-iC2ieYGo6EUd08JK/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Teoría de la ley,,docx,,,,,https://docs.google.com/document/d/1QofXFWNz8o4hBtsUYWhW0E-1MaI3N0eN/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._FUENTES DE LAS OBLIGACIONES,,docx,,,,,https://docs.google.com/document/d/1SAvdLcZy9BcYbzjaQvL04VD92xdBqHKT/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Personas,,docx,,,,,https://docs.google.com/document/d/1TCERAsGdHN0U-0jptOY_1xJAXHBRxhZR/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Teoría del acto jurídico ,,docx,,,,,https://docs.google.com/document/d/1TZvKxYlbD0PLhUum8TVXJkDlOKmvs54S/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
OBLIGACIONES ,,docx,,,,,https://docs.google.com/document/d/1XjNEpJ-X9R2iBLZMQt6yuZseOTPi2p9f/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Fuentes II VILLASECA,,docx,,,,,https://docs.google.com/document/d/1XvXLoIzvWShDPk_tAR-YXycdSgP5ZE2I/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
FUENTES- VILLASECA,,docx,,,,,https://docs.google.com/document/d/1ZzTCr2Y-kKdMvYEAEJpncVLB9hdYXJ4e/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Obligaciones - Enrique Alcalde,,pdf,,,,,https://drive.google.com/file/d/1_1EZVjLkFlRbjPPqW2hf-99QybWxD8tg/view?usp=drivesdk,General/CIVIL/ALCALDE
Obligaciones - Enrique Alcalde,,docx,,,,,https://docs.google.com/document/d/1e46MR7Ez8KOAb7QytL3MlI_kZLQBDiIt/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
FAMILIA (ALCALDE),,docx,,,,,https://docs.google.com/document/d/1eBwgj0LW1KEpAYnrQC9eE0aSzcumy5z2/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
familia Boetsch ULTIMA VERSION,,pdf,,,,,https://drive.google.com/file/d/1fPpBrOU8Elp5jnZVJFZhJVSy6Bjqt-NQ/view?usp=drivesdk,General/CIVIL/ALCALDE
._Oblig(E)_RV,,docx,,,,,https://docs.google.com/document/d/1lB31gYcNqRDvOwCGC4lOPanZtmC-44WK/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._FAMILIA (VILLASECA),,docx,,,,,https://docs.google.com/document/d/1ld7ttFxULBINfUTr1LMvEXV6M0RqpY-O/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._FUENTES- VILLASECA,,docx,,,,,https://docs.google.com/document/d/1nEmkMrytx9nfotZtyWkqL-0F2g02h_F4/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Teoría del acto jurídico ,,docx,,,,,https://docs.google.com/document/d/1obPFvG3KYyQq8lD33kKZ-31DHr0TwEbD/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Personas,,docx,,,,,https://docs.google.com/document/d/1rys1Z7uVoTxDZRiARfTGGGF_jZlMNDhu/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Bienes ,,docx,,,,,https://docs.google.com/document/d/1u9bUJwftais4TCEtGWLBXP1eioqFfsy3/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
Bienes ,,docx,,,,,https://docs.google.com/document/d/1w_aT3PY07wbM8Hc1bxBM_UbGjbVnsiNI/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Obligaciones - Enrique Alcalde,,pdf,,,,,https://drive.google.com/file/d/1wa0mTXE_xREc_nfkiwrzdMjcLiVxafcy/view?usp=drivesdk,General/CIVIL/ALCALDE
FAMILIA (VILLASECA),,docx,,,,,https://docs.google.com/document/d/1xi7cBljviogdzIGtaOIAqBH5IPeypw7y/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/ALCALDE
._Fuentes de las Obligaciones I - Enrique Alcalde,,pdf,,,,,https://drive.google.com/file/d/1zSrUCtYLFrCTlSAe8Zf3glGjUlx1tgZR/view?usp=drivesdk,General/CIVIL/ALCALDE
CIVIL I,,docx,,,,,https://docs.google.com/document/d/145NAGEbSKrthtHkHYYH6sem1tNzSqc1C/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 1
Civil I Baraona,,docx,,,,,https://docs.google.com/document/d/1TXayatIRbDu-Yj-glTh4Eo8hUa7_pk-Y/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 1
CIVIL I 2023,,pdf,,,,,https://drive.google.com/file/d/1_WJKlaoNTXHN98olHz-Qb2L611RdC2yv/view?usp=drivesdk,General/CIVIL/BARAONA/CIVIL 1
Martina Molina,,docx,,,,,https://docs.google.com/document/d/1C2v09XRrmfjit7BgnF8gGOeToSiAnavz/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 2
Bienes Ratko Yez,,docx,,,,,https://docs.google.com/document/d/1k0k444oS865WDPcn_XVGFMhMqsccBdK8/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 2
Personas Ratko Yez,,docx,,,,,https://docs.google.com/document/d/1t3Dr5PrsstqwIYvC91eiEh_ZSD5Psf0g/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 2
2024 - RATKO YEZ (1),,docx,,,,,https://docs.google.com/document/d/1ZXvSwzvMExawr8RMIB6Al3kH3loK_9dA/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 3
2024 - MARTI MELEDA,,pdf,,,,,https://drive.google.com/file/d/1guRiQWTeU82Xd-5i7i1EyyTt4OyOMaPP/view?usp=drivesdk,General/CIVIL/BARAONA/CIVIL 3
Obligaciones - Baraona 2021,,docx,,,,,https://docs.google.com/document/d/1taF-6N9ShrThrQpjY81WyrlOtt2Kzivj/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 3
Fuentes de Obligaciones I 2021,,docx,,,,,https://docs.google.com/document/d/1PdropHVftVD75YALpZd1kYD7VBSK5Vtg/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 4
2024 - CIVIL 4 FUENTES I,,docx,,,,,https://docs.google.com/document/d/1pWDGj1ZgCjBz79QIeIHAJavjDi2AEN6I/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 4
Derecho de Familia - Baraona 2022,,docx,,,,,https://docs.google.com/document/d/1mBoNtoh9cyEjBrHA0etXqpkmSLq1iMOA/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 6
Sucesorio - Baraona 2023,,docx,,,,,https://docs.google.com/document/d/1CqOG5sZQUzIccVnoL20koxzbA1WsDwCb/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 7
Fuentes de las Obligaciones II - Baraona 2022,,docx,,,,,https://docs.google.com/document/d/1Gg2krYtZcxT753fw-BtAHozMLxmTEpm9/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BARAONA/CIVIL 5
Teoría del negocio jurídico Isi Delgado 2022,,pdf,,,,,https://drive.google.com/file/d/1-KPiWCt_7RKwxQR8YTVJEqJBn2ldk7BI/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL I
Bienes Isidora Delgado 2022,,pdf,,,,,https://drive.google.com/file/d/1we4wsnVMexLx2NT270waIhIQj4tbmexZ/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL II
2024 - BARRIENTOS (R. Jofré),,pdf,,,,,https://drive.google.com/file/d/1higQBwkes9ipJDcPIDUy6B1_SxucVUdv/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL IV
2021 Fuentes1 BARRIENTOS_ Eva Alvarado,,pdf,,,,,https://drive.google.com/file/d/1lpTqN_zGLd_uj6bDICwj5mJ3ZIZfs9OK/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL IV
2022 Fuentes2 BARRIENTOS_ Eva Alvarado,,pdf,,,,,https://drive.google.com/file/d/14eQcBQm2C1ZEirPMcbEQz45q9RgRLPio/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL V
2021 OBLIGACIONES (avaluacion en adelante) Barrientos_ Eva Alvarado,,pdf,,,,,https://drive.google.com/file/d/1JGZp6MCoUFxpleiA7BRon53gjIppNQb_/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL III
2024 - APUNTES CIVIL III (Ricardo Jofre),,pdf,,,,,https://drive.google.com/file/d/1f7xtvd33H_wlbEEPtQvk_BhOnOD66jy4/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL III
2021 OBLIGACIONES Barrientos pte1_ Eva Alvarado,,pdf,,,,,https://drive.google.com/file/d/1fI6_omlOFaHNPqLZqY7Fp_WrdxdiPyQ4/view?usp=drivesdk,General/CIVIL/BARRIENTOS/CIVIL III
7.2 Contratos Reales Boetsch,,pdf,,,,,https://drive.google.com/file/d/1-yC_TQErLReW5dTCC1RfK8pb59bCpeXp/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
6.3 Cuasicontratos y Ley Boetsch,,pdf,,,,,https://drive.google.com/file/d/1DR11DoRyTatheOV73OodKtoP9GFOcd5H/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
6.2 Contratos Parte Especial Boetsch,,pdf,,,,,https://drive.google.com/file/d/1VR3IA0HaeV1ZyxaAxvnJqe76zC6KkMmr/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
6.4 Contratos Aleatorios Boetsch,,pdf,,,,,https://drive.google.com/file/d/1Y1YAMobyCdAKljeb0gc2awpRyIeFoEr9/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
7.1 Contratos de Garantía Boetsch,,pdf,,,,,https://drive.google.com/file/d/1ZygGdEBzwAF5D4xFV-cRcVATbneebZaM/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
6.1 Teoría General de los Contratos Boetsch,,pdf,,,,,https://drive.google.com/file/d/1e1bLICuG10mbvFmMXPYgEkHUCuaGBv8O/view?usp=drivesdk,General/CIVIL/BOETSCH/5) Fuentes II (contratos)
7.0 Apuntes Responsabilidad Extracontractual,,pdf,,,,,https://drive.google.com/file/d/1i1I12KcgLt2wYjM6WY6WmYBTl4JX0vza/view?usp=drivesdk,General/CIVIL/BOETSCH/4) Fuentes I ( REX- CV)
Derecho Civil I,,docx,,,,,https://docs.google.com/document/d/1ofDUSGTFCF0FkB1vyS5tUICBHLa5I8Nc/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/BOETSCH/4) Fuentes I ( REX- CV)
Cuaderno civil,,pdf,,,,,https://drive.google.com/file/d/1ov7qLhpk1uTqA93ZYjuksarp615yI7QB/view?usp=drivesdk,General/CIVIL/BOETSCH/4) Fuentes I ( REX- CV)
Civil Preguntas y Respuestas Examen de Grado,,pdf,,,,,https://drive.google.com/file/d/1tn2ziJEYYSZcqPv_2XQWy9z8YWKE_HZz/view?usp=drivesdk,General/CIVIL/BOETSCH/4) Fuentes I ( REX- CV)
2 Personas Boetsch,,pdf,,,,,https://drive.google.com/file/d/13Ioj9WURI0SnZjtSdWvkFA2-4Ccub6IK/view?usp=drivesdk,General/CIVIL/BOETSCH/2) Personas y Bienes
RESUMEN EXAMEN CIVIL FINAL ,,pdf,,,,,https://drive.google.com/file/d/1aa4vNma-qbaPepCuXfANuQuDTTWXexqb/view?usp=drivesdk,General/CIVIL/BOETSCH/2) Personas y Bienes
4 Bienes Boetsch,,pdf,,,,,https://drive.google.com/file/d/1hVLaoq1xnxYszHs9FjY_TJXAqIgSZxbW/view?usp=drivesdk,General/CIVIL/BOETSCH/2) Personas y Bienes
8 Derecho de Familia Boetsch (DESACTUALIZADO),,pdf,,,,,https://drive.google.com/file/d/1JFJJT021D-8FcWYiRWKum1Co7fLIvVEL/view?usp=drivesdk,General/CIVIL/BOETSCH/6) Familia
2022 Fuente de las obligaciones II_MG Middleton ,,pdf,,,,,https://drive.google.com/file/d/11dOG2i08KhJ__IRinaCgh9Oa2jWhKBYn/view?usp=drivesdk,General/CIVIL/CARMEN DOMÍNGUEZ/5) Fuentes II
2022 Camila Migryk Fuentes II_Carmen Domínguez,,docx,,,,,https://docs.google.com/document/d/1vjZUg3yc-es1w9w8GAo34hSmkSE6-4YR/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CARMEN DOMÍNGUEZ/5) Fuentes II
Acto Jurídico_ Teoría de la ley_ Augusto Blume 2020docx,,docx,,,,,https://docs.google.com/document/d/13CnisDAwrMkV5uc7e_b49ui-mVqBbkkV/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CARMEN DOMÍNGUEZ/1) Acto Jurídico - Teoría de la ley
Civil I   C. Domínguez _ Rodrigo Melendez (2020) docx,,docx,,,,,https://docs.google.com/document/d/1jTMR5TOB0umF2GKtaXigSAsT1hL-99Gh/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CARMEN DOMÍNGUEZ/1) Acto Jurídico - Teoría de la ley
"2024, Renato Rojas, Personas y Bienes - Patri_José Escobar",,pdf,,,,,https://drive.google.com/file/d/1Z7lyZJr7FK7wxxA-c_FoAvJq1OPJKGjs/view?usp=drivesdk,General/CIVIL/CARVAJAL/2) Personas y Bienes
2021 Personas y Bienes - Florencia Salah pdf,,pdf,,,,,https://drive.google.com/file/d/1hL4YUZEoM1Hu31W0udBF7HWrOPiOW6Vs/view?usp=drivesdk,General/CIVIL/CARVAJAL/2) Personas y Bienes
2022 Robinson Ossandon Civil IV al 07 de noviembre,,docx,,,,,https://docs.google.com/document/d/1-EBAM2KARVuAA7i1YPqXsWQFhNAT1kmz/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CARVAJAL/4) Fuentes I
Oficiales SOLEMNE 2,,pdf,,,,,https://drive.google.com/file/d/13IhbAWIIsZhseDDovmZ6uYq1nqyf59fT/view?usp=drivesdk,General/CIVIL/CARVAJAL/4) Fuentes I
RESUMEN CASOS,,pdf,,,,,https://drive.google.com/file/d/1N5xNTfmPMaF873u8WgcOzDrLfMbKqKHh/view?usp=drivesdk,General/CIVIL/CARVAJAL/4) Fuentes I
Teoría del Acto Jurídico - Prof. Dr. Patricio Carvajal - 2024-1 - Renato Rojas Garrido,,pdf,,,,,https://drive.google.com/file/d/1sXyTXsBs6qamjXv8TEbg6KIaXL_89mdL/view?usp=drivesdk,General/CIVIL/CARVAJAL/1) Acto Jurídico - Teoría de la Ley
2021 Examen Civil I_ Amaya Villagra pdf,,pdf,,,,,https://drive.google.com/file/d/1wjeRek7wflOV1Rq1HuTYOdz75w-qhbYI/view?usp=drivesdk,General/CIVIL/CARVAJAL/1) Acto Jurídico - Teoría de la Ley
Curso Teoría de la Ley (2020),,pdf,,,,,https://drive.google.com/file/d/1VtwpIlqRLwmauQVEdXaprQQ1aCzszFLK/view?usp=drivesdk,General/CIVIL/CONTRERAS- CUCHACOVIC/1. ACTO JURÍDICO Y TEORÍA DE LA LEY
2020 Apuntes Contreras_ Florencia Varas docx,,docx,,,,,https://docs.google.com/document/d/1X-r_FGMF6qTYXtj8rri-bPBgN_u2cPmm/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CONTRERAS- CUCHACOVIC/1. ACTO JURÍDICO Y TEORÍA DE LA LEY
2024 Civil I (Cuchacovich),,docx,,,,,https://docs.google.com/document/d/1jU17gHnp6I3k1OxQng4f7VIzQ3tHafKK/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CONTRERAS- CUCHACOVIC/1. ACTO JURÍDICO Y TEORÍA DE LA LEY
2024 Civil I-Contreras,,pdf,,,,,https://drive.google.com/file/d/1mBZizqAz__RQ55Gp2U0nQqzApSra-4N-/view?usp=drivesdk,General/CIVIL/CONTRERAS- CUCHACOVIC/1. ACTO JURÍDICO Y TEORÍA DE LA LEY
2024 Civil I (Contreras),,docx,,,,,https://docs.google.com/document/d/1mM8Lqs-rGma3Pc-hitNMmvOw5xcDmUfW/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/CIVIL/CONTRERAS- CUCHACOVIC/1. ACTO JURÍDICO Y TEORÍA DE LA LEY
