titulo,descripcion,tipo,carrera,anio,ramo,tags,archivoUrl,carpetaRuta
Examen_Pauta_P1.pdf,,pdf,,,,,https://drive.google.com/file/d/1LdsnY7Hrun2rCGzOzPUqixbpWUcPzvnl/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba_Parte2_2021S1_PAUTA.pdf,,pdf,,,,,https://drive.google.com/file/d/1MD0YXPgM1vDIKlhsOVIDG5HJ7b-r0chp/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen_Pauta_P2.pdf,,pdf,,,,,https://drive.google.com/file/d/1MSMj2Ia1dzzNe24ByLg_OVlLXgxzVP2H/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1_Seccion1&3_Pauta.pdf,,pdf,,,,,https://drive.google.com/file/d/1Mzs-FJKsJ4s8E-rq_Zfwdc44uldZiE_K/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen 20201C_Pregunta 1_pauta.pdf,,pdf,,,,,https://drive.google.com/file/d/1ONv39Ay2wWK4ZhHIr1r2SKE7K5f7Vzlr/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen_2018_2.pdf,,pdf,,,,,https://drive.google.com/file/d/1QZuALw-2IuML1SSShp9oXR4jj_5Z6Gga/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba_Parte2_ 2021S1.pdf,,pdf,,,,,https://drive.google.com/file/d/1QszhHNfpdPlgeWjvMBGjmFL0mCMAjPZT/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen 20201C_Pregunta2_3.pdf,,pdf,,,,,https://drive.google.com/file/d/1TZN2NsOh_5dxacD3Wz86-LbrQn6Sx2Tu/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
ejercicios_secc_6.pdf,,pdf,,,,,https://drive.google.com/file/d/1TZYac-yWSMsub5H5cSk7VlJMSI7N1GE4/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen 20201C_Pregunta 1.pdf,,pdf,,,,,https://drive.google.com/file/d/1TjOtls5pibYP_TYbGIT2TNtk9xQbekc1/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
ejercicios_secc_1.pdf,,pdf,,,,,https://drive.google.com/file/d/1VQ4SL6PNY3_wvJ-gsCA5CeSKXsoTbVrZ/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba_PARTE1_2021S1.pdf,,pdf,,,,,https://drive.google.com/file/d/1VQxX9Lhpae9WRZYwvyDPqOLBPt4CoAsK/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Pauta_Examen_2022_1_S1&3.pdf,,pdf,,,,,https://drive.google.com/file/d/1VRzKKyFpfqbxUy_oEJH3s_cofKsCwoHV/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
prueba_pregunta2.pdf,,pdf,,,,,https://drive.google.com/file/d/1ZK16DZHQ5NoK92P4WtYzesJZvNlM-p_-/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen_P2.pdf,,pdf,,,,,https://drive.google.com/file/d/1ZxuslyK5-_pUssZYjZCWbatSWAwPAbLo/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba2_S1&3_PautaCanvas.pdf,,pdf,,,,,https://drive.google.com/file/d/1bMEy-cfaw9-Uj6juNXqqt0nMZn2cuc2o/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba_PARTE1_2021S1_PAUTA.pdf,,pdf,,,,,https://drive.google.com/file/d/1dWIgFEEsShjot-ustEIaiKxrTEG3DoE1/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen.pdf,,pdf,,,,,https://drive.google.com/file/d/1dYlu0ngo87EKDW_t8W525-t6QYdeKqVx/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
pauta_prueba_2021_2.pdf,,pdf,,,,,https://drive.google.com/file/d/1flbNqjSKK2wh7dRTtd1Uso2ouE589xpR/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1_20201C_Pregunta3.pdf,,pdf,,,,,https://drive.google.com/file/d/1iB5DIGmj4AA5X0D-MHLN48sTEiSh3E0H/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen 20201C_Pregunta_3_pauta.pdf,,pdf,,,,,https://drive.google.com/file/d/1iRdZJ1Od-VN5fnyO0-nmU0iC2SQwvmbi/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1_20201C_Pregunta2.pdf,,pdf,,,,,https://drive.google.com/file/d/1jQprcfMT5OC6yBckaGbr30oQ0ZRpfmQf/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1_2019s2_pautareducida.pdf,,pdf,,,,,https://drive.google.com/file/d/1mwq5ny3_wbQUtsuszXhPUlzJjuCaQUyI/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1.pdf,,pdf,,,,,https://drive.google.com/file/d/1sNTjErPozWf6XzSY2xSriQ1l6cVycwgg/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Prueba1_2019s2.pdf,,pdf,,,,,https://drive.google.com/file/d/1sUkmDVInGBslwakRmi2kjpXJWTOjiaE-/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Examen_P1.pdf,,pdf,,,,,https://drive.google.com/file/d/1xO6o42fGkQqeM7fNP0bEtjevH09f9DMZ/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
prueba_pregunta1.pdf,,pdf,,,,,https://drive.google.com/file/d/1yWsqX_TGRV3paumxt_p3jHoB2Fn0uEEe/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝐏𝐫𝐮𝐞𝐛𝐚𝐬 𝐀𝐧𝐭𝐢𝐠𝐮𝐚𝐬
Pauta Examen (7).pdf,,pdf,,,,,https://drive.google.com/file/d/1i2kNXqDIaw2YjQH90HijX1VdAyC3PZ87/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟏
Pauta Control 2 (6).pdf,,pdf,,,,,https://drive.google.com/file/d/1u8LSs6ssqeEkiKXGIoQF2qzYnHQplawa/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟏
Pauta Prueba 2 2023 (1).pdf,,pdf,,,,,https://drive.google.com/file/d/10OSFYg7AZE9eL8v3lmUprUbNSsGsGLvY/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟏
Pauta Prueba 1 2023 (1).pdf,,pdf,,,,,https://drive.google.com/file/d/1HhvtErWEMZfbG9zJHi8r0jqiVsVlprUD/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟏
Pauta Control 1 2023 (1).pdf,,pdf,,,,,https://drive.google.com/file/d/1CfaWN9NUhQ9iKdJzczfocVsCiumreMJd/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟏
Gonzalo Viveros.pdf,,pdf,,,,,https://drive.google.com/file/d/1lYRk7uqaQXf1-hqIRxKpfFKh0Zmam6bC/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐑𝐞𝐬𝐮𝐦𝐞𝐧
Seba López Vicho García.pdf,,pdf,,,,,https://drive.google.com/file/d/1dZygi60deQfAZguuKiqcZsxNkRHZbwdj/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐄𝐜𝐨𝐧𝐨𝐦í𝐚/𝐌𝐚𝐜𝐫𝐨 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥/𝐑𝐞𝐬𝐮𝐦𝐞𝐧
Prueba 2 [S].pdf,,pdf,,,,,https://drive.google.com/file/d/1_YGxTQKeqgeBFgx3hcpPl5OhTwkRp8Yr/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟗° 𝐲 𝟏𝟎° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐀𝐝𝐦𝐢𝐧𝐢𝐬𝐭𝐫𝐚𝐜𝐢ó𝐧/𝐃𝐢𝐫𝐞𝐜𝐜𝐢ó𝐧 𝐅𝐢𝐧𝐚𝐧𝐜𝐢𝐞𝐫𝐚/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏
